Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,Neighborhood,Condition1,Condition2,GrLivArea,TotalBsmtSF,GarageArea,OverallQual,OverallCond,YearBuilt,CentralAir,Fireplaces,PoolArea,YrSold,MoSold,SaleCondition,SalePrice,UnitPrice,NeighborhoodAvgUnitPrice
1281,20,RL,67.0,9808,Pave,NA,CollgCr,Norm,Norm,1573,1573,544,7,5,2002,1,0,0,2009,3,Normal,227000,144.31023521932613,136.78367951579068
1282,20,RL,50.0,8049,Pave,NA,Timber,Norm,Norm,1339,1309,484,7,5,1990,1,1,0,2006,7,Normal,180000,134.42867811799852,139.76648322039009
1283,20,RL,61.0,8800,Pave,NA,CollgCr,Norm,Norm,1040,1040,484,5,7,1977,1,0,0,2009,9,Normal,150500,144.71153846153845,136.78367951579068
1284,90,RL,94.0,9400,Pave,NA,Mitchel,Norm,Norm,1824,912,0,6,5,1971,1,0,0,2010,4,Normal,139000,76.20614035087719,126.01744863615829
1285,50,RL,50.0,9638,Pave,NA,SWISU,Feedr,Norm,2447,804,336,6,7,1919,1,1,0,2010,3,Normal,169000,69.06416019615857,84.75523335164974
1286,50,RM,50.0,6000,Pave,NA,BrkSide,Norm,Norm,1412,780,280,6,6,1939,1,1,0,2009,5,Normal,132500,93.83852691218131,105.96680854866048
1287,20,RL,69.0,9790,Pave,NA,NWAmes,Feedr,Norm,1328,1328,528,6,5,1963,1,2,0,2010,6,Normal,143000,107.68072289156626,111.84834925438751
1288,20,RL,69.0,36500,Pave,NA,ClearCr,Norm,Norm,1582,1624,390,5,5,1964,1,0,0,2006,6,Normal,190000,120.10113780025284,124.24298891029504
1289,120,RL,40.0,5664,Pave,NA,StoneBr,Norm,Norm,1659,1501,499,8,5,2000,1,1,0,2009,10,Normal,278000,167.5708257986739,165.40227532235397
1290,60,RL,86.0,11065,Pave,NA,NridgHt,Norm,Norm,1970,1085,753,8,5,2006,1,1,0,2006,10,Partial,281000,142.63959390862945,164.57805723210188
1291,80,RL,69.0,14112,Pave,NA,NAmes,Norm,Norm,1152,1152,484,5,7,1964,1,1,0,2010,4,Normal,180500,156.68402777777777,116.08938532777013
1292,160,RM,21.0,1680,Pave,NA,BrDale,Norm,Norm,1302,630,264,5,7,1972,1,0,0,2009,2,Normal,119500,91.78187403993856,91.95054338209854
1293,70,RM,60.0,6600,Pave,NA,OldTown,Norm,Norm,2372,994,432,5,4,1892,0,0,0,2009,12,Normal,107500,45.320404721753796,91.42728199677266
1294,60,RL,78.0,10140,Pave,NA,NWAmes,Norm,Norm,1664,832,528,7,5,1976,1,1,0,2006,3,Normal,162900,97.89663461538461,111.84834925438751
1295,20,RL,60.0,8172,Pave,NA,Edwards,Norm,Norm,864,864,572,5,7,1955,1,0,0,2006,4,Normal,115000,133.10185185185185,101.83295816841985
1296,20,RL,70.0,8400,Pave,NA,NAmes,Feedr,Norm,1052,1052,288,5,5,1968,1,0,0,2006,11,Normal,138500,131.65399239543726,116.08938532777013
1297,20,RL,80.0,8700,Pave,NA,NAmes,Norm,Norm,1128,1120,525,5,6,1963,1,0,0,2008,12,Normal,155000,137.4113475177305,116.08938532777013
1298,180,RM,35.0,3675,Pave,NA,Edwards,Norm,Norm,1072,547,525,6,5,2005,1,0,0,2006,6,Partial,140000,130.59701492537314,101.83295816841985
1299,60,RL,313.0,63887,Pave,NA,Edwards,Feedr,Norm,5642,6110,1418,10,5,2008,1,3,480,2008,1,Partial,160000,28.35873803615739,101.83295816841985
1300,20,RL,75.0,7500,Pave,NA,NAmes,Norm,Norm,1246,1246,305,5,7,1959,1,0,0,2010,5,Normal,154000,123.59550561797752,116.08938532777013
1301,60,RL,69.0,10762,Pave,NA,Gilbert,Norm,Norm,1983,978,490,7,5,1999,1,1,0,2009,5,Normal,225000,113.464447806354,119.11493125681703
1302,70,RL,69.0,7500,Pave,NA,Crawfor,Norm,Norm,1494,771,213,6,7,1942,1,2,0,2009,11,Normal,177500,118.80856760374833,120.25482638137272
1303,60,RL,92.0,10120,Pave,NA,NoRidge,Norm,Norm,2526,1165,844,8,5,1994,1,1,0,2006,12,Normal,290000,114.80601741884402,132.27168705070494
1304,20,RL,73.0,8688,Pave,NA,Somerst,Norm,Norm,1616,1616,834,7,5,2005,1,0,0,2006,4,Normal,232000,143.56435643564356,141.3359664248121
1305,160,RM,32.0,3363,Pave,NA,Edwards,Norm,Norm,1708,976,380,7,5,2004,1,0,0,2006,4,Normal,130000,76.11241217798595,101.83295816841985
1306,20,RL,108.0,13173,Pave,NA,NridgHt,Norm,Norm,1652,1652,840,9,5,2006,1,2,0,2009,11,Normal,325000,196.7312348668281,164.57805723210188
1307,120,RL,48.0,6955,Pave,NA,NridgHt,Norm,Norm,1368,1368,474,7,5,2005,1,1,0,2006,9,Partial,202500,148.02631578947367,164.57805723210188
1308,20,RL,60.0,8072,Pave,NA,CollgCr,Norm,Norm,990,990,480,5,5,1994,1,0,0,2009,5,Normal,138000,139.3939393939394,136.78367951579068
1309,20,RM,100.0,12000,Pave,NA,OldTown,Norm,Norm,1122,924,528,5,7,1948,1,0,0,2008,5,Normal,147000,131.01604278074868,91.42728199677266
1310,20,RL,69.0,7153,Pave,NA,SawyerW,Norm,Norm,1294,1278,496,6,5,1991,1,0,0,2008,6,Normal,179200,138.48531684698608,119.70442421965492
1311,20,RL,100.0,17500,Pave,NA,Crawfor,PosA,Norm,1902,1902,567,7,8,1959,1,2,0,2010,5,Normal,335000,176.130389064143,120.25482638137272
1312,20,RL,68.0,8814,Pave,NA,CollgCr,Norm,Norm,1274,1274,508,7,5,2005,1,0,0,2007,1,Partial,203000,159.34065934065933,136.78367951579068
1313,60,RL,69.0,9572,Pave,NA,NoRidge,Norm,Norm,2810,1453,750,8,5,1990,1,1,0,2007,6,Normal,302000,107.47330960854093,132.27168705070494
1314,60,RL,108.0,14774,Pave,NA,NoRidge,Norm,Norm,2599,1393,779,9,5,1999,1,1,0,2010,5,Normal,333168,128.19084263178146,132.27168705070494
1315,20,RL,60.0,8190,Pave,NA,Edwards,Norm,Norm,948,948,280,4,6,1954,1,1,0,2007,10,Normal,119000,125.52742616033755,101.83295816841985
1316,60,RL,85.0,11075,Pave,NA,NAmes,Norm,Norm,2112,952,576,6,5,1969,1,2,0,2008,6,Normal,206900,97.96401515151516,116.08938532777013
1317,20,RL,61.0,10226,Pave,NA,CollgCr,Norm,Norm,1630,1622,860,8,5,2008,1,1,0,2009,1,Normal,295493,181.2840490797546,136.78367951579068
1318,120,FV,47.0,4230,Pave,Pave,Somerst,Norm,Norm,1352,1352,466,7,5,2006,1,1,0,2007,4,Partial,208900,154.51183431952663,141.3359664248121
1319,20,RL,69.0,14781,Pave,NA,CollgCr,Norm,Norm,1787,1753,748,8,5,2001,1,1,0,2006,8,Normal,275000,153.88919977616118,136.78367951579068
1320,20,RL,75.0,10215,Pave,NA,Edwards,Norm,Norm,948,864,248,4,5,1954,1,0,0,2007,2,Normal,111000,117.0886075949367,101.83295816841985
1321,20,RL,70.0,8400,Pave,NA,NAmes,Norm,Norm,1478,1478,442,6,3,1957,1,2,0,2009,6,Normal,156500,105.88633288227334,116.08938532777013
1322,20,RL,69.0,6627,Pave,NA,BrkSide,Feedr,Norm,720,0,287,3,6,1949,0,0,0,2008,7,Normal,72500,100.69444444444444,105.96680854866048
1323,60,RL,107.0,10186,Pave,NA,NoRidge,Norm,Norm,1923,750,564,7,5,1992,1,1,0,2010,6,Normal,190000,98.80395215808632,132.27168705070494
1324,30,RL,50.0,5330,Pave,NA,BrkSide,Norm,Norm,708,420,0,4,7,1940,1,0,0,2009,12,Normal,82500,116.52542372881356,105.96680854866048
1325,20,RL,75.0,9986,Pave,NA,Somerst,Norm,Norm,1795,1795,895,8,5,2006,1,1,0,2007,2,Partial,147000,81.8941504178273,141.3359664248121
1326,30,RM,40.0,3636,Pave,NA,IDOTRR,Norm,Norm,796,796,0,4,4,1922,0,0,0,2008,1,Normal,55000,69.09547738693468,89.1360425104863
1327,30,RH,70.0,4270,Pave,NA,Edwards,Norm,Norm,774,544,0,3,6,1931,1,0,0,2007,5,Normal,79000,102.0671834625323,101.83295816841985
1328,20,RL,60.0,6600,Pave,NA,Mitchel,Norm,Norm,816,816,264,5,9,1982,1,1,0,2008,10,Normal,130500,159.9264705882353,126.01744863615829
1329,50,RM,60.0,10440,Pave,Grvl,OldTown,Norm,Norm,2792,1510,520,6,7,1920,1,2,0,2008,6,Normal,256000,91.69054441260745,91.42728199677266
1330,60,RL,63.0,9084,Pave,NA,Gilbert,Norm,Norm,1632,935,462,7,5,1998,1,1,0,2006,6,Normal,176500,108.14950980392157,119.11493125681703
1331,20,RL,85.0,10000,Pave,NA,Somerst,Norm,Norm,1588,1588,825,8,5,2006,1,1,0,2007,12,Normal,227000,142.9471032745592,141.3359664248121
1332,80,RL,55.0,10780,Pave,NA,CollgCr,Norm,Norm,954,911,576,5,5,1976,1,0,0,2006,7,Normal,132500,138.88888888888889,136.78367951579068
1333,20,RL,67.0,8877,Pave,NA,Edwards,Norm,Norm,816,816,288,4,6,1938,1,1,0,2009,5,Normal,100000,122.54901960784314,101.83295816841985
1334,50,RM,60.0,7200,Pave,NA,IDOTRR,Norm,Norm,1360,803,297,5,6,1938,1,0,0,2006,7,Normal,125500,92.27941176470588,89.1360425104863
1335,160,RM,24.0,2368,Pave,NA,BrDale,Norm,Norm,1365,765,440,5,6,1970,1,0,0,2009,5,Normal,125000,91.57509157509158,91.95054338209854
1336,20,RL,80.0,9650,Pave,NA,NWAmes,Norm,Norm,1334,1350,630,6,5,1977,1,1,0,2009,4,Normal,167900,125.86206896551724,111.84834925438751
1337,90,RL,87.0,9246,Pave,NA,NWAmes,Feedr,Norm,1656,1656,506,5,5,1973,1,0,0,2008,11,Normal,135000,81.52173913043478,111.84834925438751
1338,30,RM,153.0,4118,Pave,Grvl,OldTown,Feedr,Norm,693,693,0,4,4,1941,0,0,0,2006,3,Normal,52500,75.75757575757575,91.42728199677266
1339,60,RL,95.0,13450,Pave,NA,CollgCr,Norm,Norm,1861,916,492,7,5,2002,1,0,0,2006,6,Normal,200000,107.46910263299301,136.78367951579068
1340,20,RL,120.0,9560,Pave,NA,CollgCr,Norm,Norm,864,864,288,5,7,1972,1,0,0,2006,6,Normal,128500,148.72685185185185,136.78367951579068
1341,20,RL,70.0,8294,Pave,NA,NAmes,Norm,Norm,872,858,480,4,5,1971,1,0,0,2007,6,Normal,123000,141.05504587155963,116.08938532777013
1342,20,RL,66.0,13695,Pave,NA,SawyerW,RRAe,Norm,1114,1114,576,6,5,2003,1,0,0,2008,7,Normal,155000,139.13824057450628,119.70442421965492
1343,60,RL,69.0,9375,Pave,NA,CollgCr,Norm,Norm,2169,1284,647,8,5,2002,1,1,0,2007,8,Normal,228500,105.3480866758875,136.78367951579068
1344,50,RL,57.0,7558,Pave,NA,Crawfor,Norm,Norm,1913,896,342,6,6,1928,1,1,0,2009,3,Normal,177000,92.52483010977522,120.25482638137272
1345,60,RL,85.0,11103,Pave,NA,CollgCr,Norm,Norm,1456,728,440,7,5,2006,1,1,0,2007,7,Partial,155835,107.02953296703296,136.78367951579068
1346,30,RM,50.0,6000,Pave,NA,OldTown,Norm,Norm,960,960,308,4,4,1920,1,0,0,2007,7,Normal,108500,113.02083333333333,91.42728199677266
1347,20,RL,69.0,20781,Pave,NA,NWAmes,PosN,Norm,2156,1568,508,7,7,1968,1,1,0,2006,6,Normal,262500,121.75324675324676,111.84834925438751
1348,20,RL,93.0,15306,Pave,NA,Timber,Norm,Norm,1776,1732,712,8,5,2006,1,1,0,2007,5,Partial,283463,159.60754504504504,139.76648322039009
1349,20,RL,69.0,16196,Pave,NA,SawyerW,Norm,Norm,1494,1482,514,7,5,1998,1,1,0,2007,8,Normal,215000,143.90896921017404,119.70442421965492
1350,70,RM,50.0,5250,Pave,Pave,OldTown,Norm,Norm,2358,684,0,8,5,1872,0,0,0,2008,12,Normal,122000,51.73876166242579,91.42728199677266
1351,90,RL,91.0,11643,Pave,NA,NAmes,Artery,Norm,2634,1248,968,5,5,1969,1,0,0,2009,8,Normal,200000,75.9301442672741,116.08938532777013
1352,60,RL,70.0,9247,Pave,NA,NAmes,Norm,Norm,1716,858,490,6,6,1962,1,1,0,2008,3,Normal,171000,99.65034965034965,116.08938532777013
1353,50,RM,50.0,6000,Pave,NA,BrkSide,Norm,Norm,1176,698,624,6,9,1937,1,0,0,2009,7,Normal,134900,114.71088435374149,105.96680854866048
1354,50,RL,56.0,14720,Pave,NA,NoRidge,Norm,Norm,3238,2033,666,8,5,1995,1,1,0,2010,3,Normal,410000,126.6213712168005,132.27168705070494
1355,60,RL,69.0,10316,Pave,NA,CollgCr,Norm,Norm,1865,992,839,7,5,2000,1,1,0,2008,6,Normal,235000,126.00536193029491,136.78367951579068
1356,80,RL,102.0,10192,Pave,NA,NWAmes,Norm,Norm,1920,570,487,7,6,1968,1,1,0,2006,9,Normal,170000,88.54166666666667,111.84834925438751
1357,20,RL,69.0,9477,Pave,NA,NAmes,Norm,Norm,892,864,264,5,5,1966,1,0,0,2008,10,Normal,110000,123.31838565022422,116.08938532777013
1358,20,RL,69.0,12537,Pave,NA,NAmes,Norm,Norm,1078,1078,500,5,6,1971,1,1,0,2010,4,Normal,149900,139.05380333951763,116.08938532777013
1359,160,FV,69.0,2117,Pave,NA,Somerst,Norm,Norm,1573,756,440,6,5,2000,1,0,0,2010,6,Normal,177500,112.84170375079466,141.3359664248121
1360,20,RL,129.0,16737,Pave,NA,NridgHt,Norm,Norm,1980,1980,770,9,5,2004,1,1,0,2006,9,Normal,315000,159.0909090909091,164.57805723210188
1361,70,RL,51.0,9842,Pave,NA,SWISU,Feedr,Norm,2601,612,621,5,6,1921,1,0,0,2008,5,Normal,189000,72.66435986159169,84.75523335164974
1362,20,RL,124.0,16158,Pave,NA,StoneBr,Norm,Norm,1530,1530,430,7,5,2005,1,1,0,2009,6,Normal,260000,169.9346405228758,165.40227532235397
1363,50,RL,69.0,12513,Pave,NA,NAmes,Feedr,Norm,1738,715,368,4,4,1920,1,1,0,2009,6,Normal,104900,60.35673187571922,116.08938532777013
1364,60,RL,73.0,8499,Pave,NA,Gilbert,Norm,Norm,1412,616,432,6,5,2006,1,1,0,2007,3,Partial,156932,111.14164305949008,119.11493125681703
1365,160,FV,30.0,3180,Pave,Pave,Somerst,Norm,Norm,1200,600,480,7,5,2005,1,0,0,2006,4,Abnorml,144152,120.12666666666667,141.3359664248121
1366,60,FV,69.0,7500,Pave,NA,Somerst,Norm,Norm,1674,814,663,7,5,2000,1,0,0,2010,1,Normal,216000,129.03225806451613,141.3359664248121
1367,60,RL,68.0,9179,Pave,NA,CollgCr,Norm,Norm,1790,873,588,7,5,1999,1,0,0,2008,6,Abnorml,193000,107.82122905027933,136.78367951579068
1368,160,RM,41.0,2665,Pave,NA,MeadowV,Norm,Norm,1475,757,336,5,6,1977,1,1,0,2006,7,Normal,127000,86.10169491525424,101.92620057171746
1369,120,RM,69.0,4435,Pave,NA,CollgCr,Norm,Norm,848,848,420,6,5,2003,1,0,0,2009,6,Normal,144000,169.81132075471697,136.78367951579068
1370,20,RL,48.0,10635,Pave,NA,CollgCr,Norm,Norm,1668,1657,502,8,5,2003,1,1,0,2010,5,Normal,232000,139.08872901678657,136.78367951579068
1371,50,RL,90.0,5400,Pave,NA,OldTown,Artery,Norm,1374,840,338,4,6,1920,1,0,0,2009,10,Normal,105000,76.41921397379913,91.42728199677266
1372,80,RL,80.0,9600,Pave,NA,NAmes,Norm,Norm,1661,992,377,6,6,1955,1,1,0,2008,10,Normal,165500,99.6387718242023,116.08938532777013
1373,60,RL,75.0,9750,Pave,NA,CollgCr,Norm,Norm,2097,1108,583,7,6,1998,1,1,0,2006,6,Normal,274300,130.8059132093467,136.78367951579068
1374,20,RL,69.0,11400,Pave,NA,NoRidge,Norm,Norm,2633,2633,804,10,5,2001,1,2,0,2007,3,Normal,466500,177.17432586403342,132.27168705070494
1375,60,FV,85.0,10625,Pave,NA,Somerst,Norm,Norm,1958,1026,936,7,5,2005,1,1,0,2008,7,Normal,250000,127.68130745658836,141.3359664248121
1376,20,RL,89.0,10991,Pave,NA,Timber,Norm,Norm,1571,1571,722,8,5,2007,1,1,0,2007,12,Partial,239000,152.1323997453851,139.76648322039009
1377,30,RL,52.0,6292,Pave,NA,SWISU,Norm,Norm,790,768,160,6,5,1930,0,0,0,2008,4,Normal,91000,115.18987341772151,84.75523335164974
1378,50,RL,60.0,10998,Pave,Grvl,Edwards,Norm,Norm,1604,984,660,5,5,1941,1,0,0,2009,7,Normal,117000,72.9426433915212,101.83295816841985
1379,160,RM,21.0,1953,Pave,NA,BrDale,Norm,Norm,987,483,264,6,5,1973,1,0,0,2006,6,Normal,83000,84.09321175278622,91.95054338209854
1380,80,RL,73.0,9735,Pave,NA,Timber,Norm,Norm,1394,384,400,5,5,2006,1,0,0,2008,5,Normal,167500,120.15781922525107,139.76648322039009
1381,30,RL,45.0,8212,Pave,Grvl,Edwards,Norm,Norm,864,864,200,3,3,1914,0,0,0,2010,6,Normal,58500,67.70833333333333,101.83295816841985
1382,20,RL,69.0,12925,Pave,NA,NAmes,Norm,Norm,2117,1205,550,6,7,1970,1,2,0,2008,5,Normal,237500,112.18705715635333,116.08938532777013
1383,70,RM,60.0,7200,Pave,NA,OldTown,Norm,Norm,1762,596,576,7,7,1920,1,0,0,2006,10,Normal,157000,89.10329171396141,91.42728199677266
1384,30,RL,69.0,25339,Pave,NA,Sawyer,Norm,Norm,1416,816,576,5,7,1918,1,0,0,2007,8,Normal,112000,79.09604519774011,117.85616299660873
1385,50,RL,60.0,9060,Pave,NA,Edwards,Norm,Norm,1258,560,280,6,5,1939,1,0,0,2009,10,Normal,105000,83.46581875993641,101.83295816841985
1386,50,RM,40.0,5436,Pave,NA,IDOTRR,Norm,Norm,1154,796,240,4,8,1922,1,0,0,2010,5,Normal,125500,108.7521663778163,89.1360425104863
1387,60,RL,80.0,16692,Pave,NA,NWAmes,RRAn,Norm,2784,1392,564,7,5,1978,1,2,519,2006,7,Normal,250000,89.79885057471265,111.84834925438751
1388,50,RM,60.0,8520,Pave,Grvl,OldTown,Artery,Norm,2526,714,216,6,7,1916,0,1,0,2007,8,Family,136000,53.84006334125099,91.42728199677266
1389,20,RL,42.0,14892,Pave,NA,Gilbert,Norm,Norm,1746,1746,758,9,5,2006,1,2,0,2009,10,Normal,377500,216.20847651775486,119.11493125681703
1390,50,RM,60.0,6000,Pave,NA,BrkSide,Norm,Norm,1218,735,440,6,6,1941,1,1,0,2007,3,Normal,131000,107.55336617405582,105.96680854866048
1391,20,RL,70.0,9100,Pave,NA,CollgCr,Norm,Norm,1525,1525,541,7,5,2000,1,0,0,2006,9,Normal,235000,154.0983606557377,136.78367951579068
1392,90,RL,65.0,8944,Pave,NA,NAmes,Norm,Norm,1584,1584,792,5,5,1967,1,0,0,2009,4,Normal,124000,78.28282828282828,116.08938532777013
1393,85,RL,68.0,7838,Pave,NA,NAmes,Norm,Norm,900,864,288,5,5,1967,1,1,0,2006,12,Normal,123000,136.66666666666666,116.08938532777013
1394,190,RM,60.0,10800,Pave,Pave,OldTown,Norm,Norm,1912,482,672,6,7,1905,0,1,0,2008,4,Normal,163000,85.2510460251046,91.42728199677266
1395,120,RL,53.0,4045,Pave,NA,Blmngtn,Norm,Norm,1500,1356,648,7,5,2006,1,1,0,2006,10,Partial,246578,164.38533333333334,136.56697363609894
1396,60,RL,88.0,12665,Pave,NA,Timber,Norm,Norm,2482,1094,642,8,5,2005,1,1,0,2007,2,Normal,281213,113.30096696212732,139.76648322039009
1397,20,RL,69.0,57200,Pave,NA,Timber,Norm,Norm,1687,747,572,5,5,1948,1,2,0,2010,6,Normal,160000,94.84291641967991,139.76648322039009
1398,70,RM,51.0,6120,Pave,NA,BrkSide,Norm,Norm,1513,939,180,5,8,1920,1,0,0,2007,5,Normal,137500,90.87904824851289,105.96680854866048
1399,50,RL,60.0,7200,Pave,NA,NAmes,Norm,Norm,1904,1208,240,5,4,1950,1,0,0,2009,5,Normal,138000,72.47899159663865,116.08938532777013
1400,50,RL,51.0,6171,Pave,NA,SWISU,Norm,Norm,1608,976,216,6,6,1925,1,1,0,2009,10,Normal,137450,85.47885572139303,84.75523335164974
1401,50,RM,50.0,6000,Pave,NA,BrkSide,Norm,Norm,1158,862,208,6,7,1929,1,1,0,2008,7,Normal,120000,103.62694300518135,105.96680854866048
1402,60,RL,62.0,7415,Pave,NA,Gilbert,Norm,Norm,1593,839,398,6,5,2004,1,1,0,2008,4,Normal,193000,121.15505335844318,119.11493125681703
1403,20,RL,64.0,6762,Pave,NA,CollgCr,Norm,Norm,1294,1286,662,7,5,2006,1,1,0,2006,7,Partial,193879,149.82921174652242,136.78367951579068
1404,20,RL,49.0,15256,Pave,NA,Somerst,RRAn,Norm,1464,1485,754,8,5,2007,1,0,0,2007,8,Normal,282922,193.25273224043715,141.3359664248121
1405,50,RL,60.0,10410,Pave,Grvl,OldTown,Artery,Norm,1214,672,936,3,4,1915,1,0,0,2006,1,Family,105000,86.49093904448105,91.42728199677266
1406,120,RM,44.0,3842,Pave,NA,Crawfor,Norm,Norm,1646,1594,482,8,5,2004,1,1,0,2008,1,Normal,275000,167.07168894289185,120.25482638137272
1407,85,RL,70.0,8445,Pave,NA,CollgCr,Norm,Norm,768,768,396,5,7,1972,1,0,0,2009,3,Normal,133000,173.17708333333334,136.78367951579068
1408,20,RL,69.0,8780,Pave,NA,Mitchel,Norm,Norm,833,833,0,5,5,1985,1,0,0,2009,3,Normal,112000,134.45378151260505,126.01744863615829
1409,70,RM,60.0,7740,Pave,NA,OldTown,Norm,Norm,1363,622,528,4,7,1910,1,0,0,2010,6,Normal,125500,92.07630227439472,91.42728199677266
1410,60,RL,46.0,20544,Pave,NA,NWAmes,Norm,Norm,2093,791,542,7,6,1986,1,1,0,2008,11,Normal,215000,102.7233635929288,111.84834925438751
1411,60,RL,79.0,12420,Pave,NA,CollgCr,Norm,Norm,1840,944,622,7,5,2001,1,0,0,2009,6,Normal,230000,125.0,136.78367951579068
1412,50,RL,80.0,9600,Pave,NA,NAmes,Norm,Norm,1668,856,271,6,8,1950,1,0,0,2009,9,Normal,140000,83.93285371702638,116.08938532777013
1413,90,RL,60.0,7200,Pave,NA,NAmes,Norm,Norm,1040,0,420,4,5,1949,0,0,0,2009,6,Normal,90000,86.53846153846153,116.08938532777013
1414,20,RL,88.0,10994,Pave,NA,SawyerW,Norm,Norm,1844,1844,620,8,5,2005,1,1,0,2009,9,Abnorml,257000,139.3709327548807,119.70442421965492
1415,50,RL,64.0,13053,Pave,Pave,BrkSide,Norm,Norm,1848,833,370,6,7,1923,1,1,0,2008,6,Normal,207000,112.01298701298701,105.96680854866048
1416,120,RL,51.0,3635,Pave,NA,Blmngtn,Norm,Norm,1569,1386,660,7,5,2007,1,1,0,2009,5,Normal,175900,112.10962396430848,136.56697363609894
1417,190,RM,60.0,11340,Pave,NA,OldTown,Norm,Norm,2290,777,560,4,6,1885,1,0,0,2010,4,Normal,122500,53.493449781659386,91.42728199677266
1418,60,RL,69.0,16545,Pave,NA,NoRidge,Norm,Norm,2450,1284,1069,8,5,1998,1,1,0,2009,5,Normal,340000,138.77551020408163,132.27168705070494
1419,20,RL,71.0,9204,Pave,NA,NAmes,Norm,Norm,1144,1144,336,5,5,1963,1,0,0,2008,8,Normal,124000,108.39160839160839,116.08938532777013
1420,20,RL,69.0,16381,Pave,NA,Crawfor,Norm,Norm,1844,1844,540,6,5,1969,1,1,0,2006,12,Normal,223000,120.93275488069415,120.25482638137272
1421,60,RL,90.0,11700,Pave,NA,NWAmes,Norm,Norm,1416,708,776,6,6,1968,1,1,0,2006,5,Normal,179900,127.04802259887006,111.84834925438751
1422,120,RL,53.0,4043,Pave,NA,NPkVill,Norm,Norm,1069,1069,440,6,5,1977,1,1,0,2010,7,Normal,127500,119.27034611786716,116.72689144012816
1423,120,RM,37.0,4435,Pave,NA,CollgCr,Norm,Norm,848,848,420,6,5,2003,1,0,0,2008,3,Normal,136500,160.96698113207546,136.78367951579068
1424,80,RL,69.0,19690,Pave,NA,Edwards,Norm,Norm,2201,697,432,6,7,1966,1,1,738,2006,8,Alloca,274970,124.92957746478874,101.83295816841985
1425,20,RL,69.0,9503,Pave,NA,NAmes,Norm,Norm,1344,1024,484,5,5,1958,1,1,0,2007,6,Normal,144000,107.14285714285714,116.08938532777013
1426,20,RL,80.0,10721,Pave,NA,NAmes,Norm,Norm,1252,1252,528,6,6,1959,1,0,0,2008,10,Normal,142000,113.4185303514377,116.08938532777013
1427,60,RL,81.0,10944,Pave,NA,NoRidge,Norm,Norm,2127,1223,525,7,5,1994,1,2,0,2008,8,Normal,271000,127.40949694405266,132.27168705070494
1428,50,RL,60.0,10930,Pave,Grvl,NAmes,Artery,Norm,1558,913,288,5,6,1945,1,1,0,2008,4,Normal,140000,89.85879332477535,116.08938532777013
1429,30,RM,60.0,7200,Pave,NA,OldTown,Norm,Norm,804,788,240,5,7,1940,1,2,0,2010,2,Abnorml,119000,148.0099502487562,91.42728199677266
1430,20,RL,69.0,12546,Pave,NA,NWAmes,Norm,Norm,1440,1440,467,6,7,1981,1,1,0,2007,4,Normal,182900,127.01388888888889,111.84834925438751
1431,60,RL,60.0,21930,Pave,NA,Gilbert,RRAn,Norm,1838,732,372,5,5,2005,1,1,0,2006,7,Normal,192140,104.53754080522307,119.11493125681703
1432,120,RL,69.0,4928,Pave,NA,NPkVill,Norm,Norm,958,958,440,6,6,1976,1,0,0,2009,10,Normal,143750,150.05219206680584,116.72689144012816
1433,30,RL,60.0,10800,Pave,Grvl,OldTown,Norm,Norm,968,656,216,4,6,1927,1,0,0,2007,8,Normal,64500,66.63223140495867,91.42728199677266
1434,60,RL,93.0,10261,Pave,NA,Gilbert,Norm,Norm,1792,936,451,6,5,2000,1,1,0,2008,5,Normal,186500,104.07366071428571,119.11493125681703
1435,20,RL,80.0,17400,Pave,NA,Mitchel,Norm,Norm,1126,1126,484,5,5,1977,1,1,0,2006,5,Normal,160000,142.09591474245116,126.01744863615829
1436,20,RL,80.0,8400,Pave,NA,NAmes,Norm,Norm,1537,1319,462,6,9,1962,1,1,0,2008,7,Abnorml,174000,113.20754716981132,116.08938532777013
1437,20,RL,60.0,9000,Pave,NA,NAmes,Norm,Norm,864,864,528,4,6,1971,1,0,0,2007,5,Normal,120500,139.46759259259258,116.08938532777013
1438,20,RL,96.0,12444,Pave,NA,NridgHt,Norm,Norm,1932,1932,774,8,5,2008,1,1,0,2008,11,Partial,394617,204.25310559006212,164.57805723210188
1439,20,RM,90.0,7407,Pave,NA,OldTown,Artery,Norm,1236,912,923,6,7,1957,1,0,0,2010,4,Normal,149700,121.11650485436893,91.42728199677266
1440,60,RL,80.0,11584,Pave,NA,NWAmes,Norm,Norm,1725,539,550,7,6,1979,1,1,0,2007,11,Normal,197000,114.20289855072464,111.84834925438751
1441,70,RL,79.0,11526,Pave,NA,Crawfor,Norm,Norm,2555,588,672,6,7,1922,1,1,0,2008,9,Normal,191000,74.75538160469668,120.25482638137272
1442,120,RM,69.0,4426,Pave,NA,CollgCr,Norm,Norm,848,848,420,6,5,2004,1,1,0,2008,5,Normal,149300,176.06132075471697,136.78367951579068
1443,60,FV,85.0,11003,Pave,NA,Somerst,Norm,Norm,2007,1017,812,10,5,2008,1,1,0,2009,4,Normal,310000,154.45939212755357,141.3359664248121
1444,30,RL,69.0,8854,Pave,NA,BrkSide,Norm,Norm,952,952,192,6,6,1916,0,1,0,2009,5,Normal,121000,127.10084033613445,105.96680854866048
